id;X;Y;Z;dist1;dist2;dist3
1158;9.07;0;5.19;8.33;4.15;8.33
1159;9.07;0;4.93;8.31;4.1;8.31
1160;9.07;0;4.68;8.29;4.07;8.29
1161;9.07;0;4.43;8.28;4.05;8.28
1162;9.07;0;4.17;8.28;4.05;8.28
1163;9.07;0;3.92;8.29;4.06;8.29
1164;9.07;0;3.67;8.3;4.09;8.3
1165;9.07;0;3.41;8.32;4.13;8.32
1166;9.07;0;3.16;8.35;4.19;8.35
1167;9.07;0;2.91;8.39;4.26;8.39
1168;9.07;0;2.65;8.43;4.34;8.43
1169;9.07;0;2.4;8.48;4.43;8.48
1170;9.07;0;2.14;8.54;4.54;8.54
1171;9.07;0;1.89;8.6;4.66;8.6
1172;9.07;0;1.64;8.67;4.78;8.67
1173;9.07;0;1.38;8.75;4.92;8.75
1174;9.07;0;1.13;8.83;5.07;8.83
1175;9.07;0;0.88;8.93;5.22;8.93
1176;9.07;0;0.62;9.02;5.38;9.02
1177;9.07;0;0.37;9.12;5.55;9.12
1178;9.32;0;7.97;8.83;5.25;8.83
1179;9.32;0;7.72;8.73;5.08;8.73
1180;9.32;0;7.47;8.63;4.92;8.63
1181;9.32;0;7.21;8.54;4.77;8.54
1182;9.32;0;6.96;8.46;4.62;8.46
1183;9.32;0;6.71;8.39;4.49;8.39
1184;9.32;0;6.45;8.32;4.36;8.32
1185;9.32;0;6.2;8.26;4.24;8.26
1186;9.32;0;5.95;8.2;4.14;8.2
1187;9.32;0;5.69;8.15;4.05;8.15
1188;9.32;0;5.44;8.11;3.97;8.11
1189;9.32;0;5.19;8.08;3.9;8.08
1190;9.32;0;4.93;8.06;3.86;8.06
1191;9.32;0;4.68;8.04;3.82;8.04
1192;9.32;0;4.43;8.03;3.8;8.03
1193;9.32;0;4.17;8.03;3.8;8.03
1194;9.32;0;3.92;8.04;3.81;8.04
1195;9.32;0;3.67;8.05;3.84;8.05
1196;9.32;0;3.41;8.07;3.89;8.07
1197;9.32;0;3.16;8.1;3.94;8.1
1198;9.32;0;2.91;8.14;4.02;8.14
1199;9.32;0;2.65;8.18;4.11;8.18
1200;9.32;0;2.4;8.24;4.21;8.24
1201;9.32;0;2.14;8.3;4.32;8.3
1202;9.32;0;1.89;8.36;4.44;8.36
1203;9.32;0;1.64;8.43;4.57;8.43
1204;9.32;0;1.38;8.51;4.72;8.51
1205;9.32;0;1.13;8.6;4.87;8.6
1206;9.32;0;0.88;8.69;5.03;8.69
1207;9.32;0;0.62;8.79;5.19;8.79
1208;9.32;0;0.37;8.9;5.37;8.9
1209;9.57;0;7.97;8.6;5.07;8.6
1210;9.57;0;7.72;8.5;4.9;8.5
1211;9.57;0;7.47;8.4;4.73;8.4
1212;9.57;0;7.21;8.31;4.57;8.31
1213;9.57;0;6.96;8.23;4.42;8.23
1214;9.57;0;6.71;8.15;4.28;8.15
1215;9.57;0;6.45;8.08;4.14;8.08
1216;9.57;0;6.2;8.01;4.02;8.01
1217;9.57;0;5.95;7.96;3.91;7.96
1218;9.57;0;5.69;7.91;3.81;7.91
1219;9.57;0;5.44;7.87;3.73;7.87
1220;9.57;0;5.19;7.84;3.66;7.84
1221;9.57;0;4.93;7.81;3.61;7.81
1222;9.57;0;4.68;7.79;3.57;7.79
1223;9.57;0;4.43;7.78;3.55;7.78
1224;9.57;0;4.17;7.78;3.55;7.78
1225;9.57;0;3.92;7.79;3.56;7.79
1226;9.57;0;3.67;7.8;3.59;7.8
1227;9.57;0;3.41;7.83;3.64;7.83
1228;9.57;0;3.16;7.86;3.7;7.86
1229;9.57;0;2.91;7.89;3.78;7.89
1230;9.57;0;2.65;7.94;3.87;7.94
1231;9.57;0;2.4;7.99;3.98;7.99
1232;9.57;0;2.14;8.05;4.1;8.05
1233;9.57;0;1.89;8.12;4.23;8.12
1234;9.57;0;1.64;8.2;4.37;8.2
1235;9.57;0;1.38;8.28;4.52;8.28
1236;9.57;0;1.13;8.37;4.67;8.37
1237;9.57;0;0.88;8.46;4.84;8.46
1238;9.57;0;0.62;8.57;5.01;8.57
1239;9.57;0;0.37;8.67;5.19;8.67
1240;9.82;0;7.97;8.38;4.9;8.38
1241;9.82;0;7.72;8.27;4.72;8.27
1242;9.82;0;7.47;8.17;4.54;8.17
1243;9.82;0;7.21;8.08;4.38;8.08
1244;9.82;0;6.96;7.99;4.22;7.99
1245;9.82;0;6.71;7.91;4.07;7.91
1246;9.82;0;6.45;7.84;3.93;7.84
1247;9.82;0;6.2;7.77;3.8;7.77
1248;9.82;0;5.95;7.71;3.68;7.71
1249;9.82;0;5.69;7.66;3.58;7.66
1250;9.82;0;5.44;7.62;3.49;7.62
1251;9.82;0;5.19;7.59;3.42;7.59
1252;9.82;0;4.93;7.56;3.36;7.56
1253;9.82;0;4.68;7.54;3.33;7.54
1254;9.82;0;4.43;7.53;3.3;7.53
1255;9.82;0;4.17;7.53;3.3;7.53
1256;9.82;0;3.92;7.54;3.32;7.54
1257;9.82;0;3.67;7.55;3.35;7.55
1258;9.82;0;3.41;7.58;3.4;7.58
1259;9.82;0;3.16;7.61;3.47;7.61
1260;9.82;0;2.91;7.65;3.55;7.65
1261;9.82;0;2.65;7.7;3.65;7.7
1262;9.82;0;2.4;7.75;3.76;7.75
1263;9.82;0;2.14;7.81;3.88;7.81
1264;9.82;0;1.89;7.88;4.02;7.88
1265;9.82;0;1.64;7.96;4.16;7.96
1266;9.82;0;1.38;8.05;4.32;8.05
1267;9.82;0;1.13;8.14;4.48;8.14
1268;9.82;0;0.88;8.23;4.65;8.23
1269;9.82;0;0.62;8.34;4.83;8.34
1270;9.82;0;0.37;8.45;5.02;8.45
1271;10.07;0;7.97;8.15;4.73;8.15
1272;10.07;0;7.72;8.04;4.54;8.04
1273;10.07;0;7.47;7.94;4.36;7.94
1274;10.07;0;7.21;7.84;4.19;7.84
1275;10.07;0;6.96;7.75;4.02;7.75
1276;10.07;0;6.71;7.67;3.87;7.67
1277;10.07;0;6.45;7.6;3.72;7.6
1278;10.07;0;6.2;7.53;3.58;7.53
1279;10.07;0;5.95;7.47;3.46;7.47
1280;10.07;0;5.69;7.42;3.35;7.42
1281;10.07;0;5.44;7.38;3.26;7.38
1282;10.07;0;5.19;7.34;3.18;7.34
1283;10.07;0;4.93;7.31;3.12;7.31
1284;10.07;0;4.68;7.29;3.08;7.29
1285;10.07;0;4.43;7.28;3.05;7.28
1286;10.07;0;4.17;7.28;3.05;7.28
1287;10.07;0;3.92;7.29;3.07;7.29
1288;10.07;0;3.67;7.31;3.1;7.31
1289;10.07;0;3.41;7.33;3.16;7.33
1290;10.07;0;3.16;7.36;3.23;7.36
1291;10.07;0;2.91;7.4;3.32;7.4
1292;10.07;0;2.65;7.45;3.42;7.45
1293;10.07;0;2.4;7.51;3.54;7.51
1294;10.07;0;2.14;7.57;3.67;7.57
1295;10.07;0;1.89;7.65;3.81;7.65
1296;10.07;0;1.64;7.72;3.97;7.72
1297;10.07;0;1.38;7.81;4.13;7.81
1298;10.07;0;1.13;7.91;4.3;7.91
1299;10.07;0;0.88;8.01;4.48;8.01
1300;10.07;0;0.62;8.11;4.66;8.11
1301;10.07;0;0.37;8.23;4.85;8.23
1302;10.32;0;7.97;7.93;4.57;7.93
1303;10.32;0;7.72;7.82;4.38;7.82
1304;10.32;0;7.47;7.71;4.19;7.71
1305;10.32;0;7.21;7.61;4.01;7.61
1306;10.32;0;6.96;7.52;3.83;7.52
1307;10.32;0;6.71;7.44;3.67;7.44
1308;10.32;0;6.45;7.36;3.52;7.36
1309;10.32;0;6.2;7.29;3.37;7.29
1310;10.32;0;5.95;7.23;3.24;7.23
1311;10.32;0;5.69;7.17;3.13;7.17
1312;10.32;0;5.44;7.13;3.02;7.13
1313;10.32;0;5.19;7.09;2.94;7.09
1314;10.32;0;4.93;7.06;2.88;7.06
1315;10.32;0;4.68;7.05;2.83;7.05
1316;10.32;0;4.43;7.03;2.81;7.03
1317;10.32;0;4.17;7.03;2.8;7.03
1318;10.32;0;3.92;7.04;2.82;7.04
1319;10.32;0;3.67;7.06;2.86;7.06
1320;10.32;0;3.41;7.08;2.92;7.08
1321;10.32;0;3.16;7.12;2.99;7.12
1322;10.32;0;2.91;7.16;3.09;7.16
1323;10.32;0;2.65;7.21;3.2;7.21
1324;10.32;0;2.4;7.27;3.32;7.27
1325;10.32;0;2.14;7.33;3.46;7.33
1326;10.32;0;1.89;7.41;3.61;7.41
1327;10.32;0;1.64;7.49;3.77;7.49
1328;10.32;0;1.38;7.58;3.94;7.58
1329;10.32;0;1.13;7.68;4.12;7.68
1330;10.32;0;0.88;7.78;4.31;7.78
1331;10.32;0;0.62;7.89;4.5;7.89
1332;10.32;0;0.37;8.01;4.7;8.01
1333;10.57;0;7.97;7.71;4.42;7.71
1334;10.57;0;7.72;7.59;4.21;7.59
1335;10.57;0;7.47;7.48;4.02;7.48
1336;10.57;0;7.21;7.38;3.83;7.38
1337;10.57;0;6.96;7.29;3.65;7.29
1338;10.57;0;6.71;7.2;3.48;7.2
1339;10.57;0;6.45;7.12;3.32;7.12
1340;10.57;0;6.2;7.05;3.16;7.05
1341;10.57;0;5.95;6.98;3.03;6.98
1342;10.57;0;5.69;6.93;2.9;6.93
1343;10.57;0;5.44;6.88;2.79;6.88
1344;10.57;0;5.19;6.85;2.7;6.85
1345;10.57;0;4.93;6.82;2.63;6.82
1346;10.57;0;4.68;6.8;2.58;6.8
1347;10.57;0;4.43;6.79;2.56;6.79
1348;10.57;0;4.17;6.78;2.55;6.78
1349;10.57;0;3.92;6.79;2.57;6.79
1350;10.57;0;3.67;6.81;2.61;6.81
1351;10.57;0;3.41;6.83;2.68;6.83
1352;10.57;0;3.16;6.87;2.76;6.87
1353;10.57;0;2.91;6.91;2.86;6.91
1354;10.57;0;2.65;6.96;2.98;6.96
1355;10.57;0;2.4;7.02;3.11;7.02
1356;10.57;0;2.14;7.09;3.26;7.09
1357;10.57;0;1.89;7.17;3.42;7.17
1358;10.57;0;1.64;7.26;3.59;7.26
1359;10.57;0;1.38;7.35;3.77;7.35
1360;10.57;0;1.13;7.45;3.95;7.45
1361;10.57;0;0.88;7.55;4.14;7.55
1362;10.57;0;0.62;7.67;4.34;7.67
1363;10.57;0;0.37;7.79;4.55;7.79
1364;10.82;0;7.97;7.49;4.27;7.49
1365;10.82;0;7.72;7.37;4.06;7.37
1366;10.82;0;7.47;7.26;3.86;7.26
1367;10.82;0;7.21;7.15;3.67;7.15
1368;10.82;0;6.96;7.06;3.48;7.06
1369;10.82;0;6.71;6.97;3.3;6.97
1370;10.82;0;6.45;6.88;3.12;6.88
1371;10.82;0;6.2;6.81;2.96;6.81
1372;10.82;0;5.95;6.74;2.82;6.74
1373;10.82;0;5.69;6.69;2.68;6.69
1374;10.82;0;5.44;6.64;2.57;6.64
1375;10.82;0;5.19;6.6;2.47;6.6
1376;10.82;0;4.93;6.57;2.39;6.57
1377;10.82;0;4.68;6.55;2.34;6.55
1378;10.82;0;4.43;6.54;2.31;6.54
1379;10.82;0;4.17;6.53;2.3;6.53
1380;10.82;0;3.92;6.54;2.32;6.54
1381;10.82;0;3.67;6.56;2.37;6.56
1382;10.82;0;3.41;6.59;2.44;6.59
1383;10.82;0;3.16;6.62;2.53;6.62
1384;10.82;0;2.91;6.67;2.64;6.67
1385;10.82;0;2.65;6.72;2.77;6.72
1386;10.82;0;2.4;6.78;2.91;6.78
1387;10.82;0;2.14;6.86;3.07;6.86
1388;10.82;0;1.89;6.93;3.23;6.93
1389;10.82;0;1.64;7.02;3.41;7.02
1390;10.82;0;1.38;7.12;3.6;7.12
1391;10.82;0;1.13;7.22;3.79;7.22
1392;10.82;0;0.88;7.33;3.99;7.33
1393;10.82;0;0.62;7.45;4.2;7.45
1394;10.82;0;0.37;7.57;4.41;7.57
1395;11.07;0;7.97;7.27;4.13;7.27
1396;11.07;0;7.72;7.15;3.92;7.15
1397;11.07;0;7.47;7.03;3.71;7.03
1398;11.07;0;7.21;6.93;3.51;6.93
1399;11.07;0;6.96;6.82;3.31;6.82
1400;11.07;0;6.71;6.73;3.12;6.73
1401;11.07;0;6.45;6.65;2.94;6.65
1402;11.07;0;6.2;6.57;2.77;6.57
1403;11.07;0;5.95;6.5;2.61;6.5
1404;11.07;0;5.69;6.44;2.47;6.44
1405;11.07;0;5.44;6.39;2.34;6.39
1406;11.07;0;5.19;6.35;2.24;6.35
1407;11.07;0;4.93;6.32;2.15;6.32
1408;11.07;0;4.68;6.3;2.09;6.3
1409;11.07;0;4.43;6.29;2.06;6.29
1410;11.07;0;4.17;6.29;2.05;6.29
1411;11.07;0;3.92;6.29;2.08;6.29
1412;11.07;0;3.67;6.31;2.13;6.31
1413;11.07;0;3.41;6.34;2.2;6.34
1414;11.07;0;3.16;6.38;2.3;6.38
1415;11.07;0;2.91;6.42;2.42;6.42
1416;11.07;0;2.65;6.48;2.56;6.48
1417;11.07;0;2.4;6.54;2.71;6.54
1418;11.07;0;2.14;6.62;2.88;6.62
1419;11.07;0;1.89;6.7;3.06;6.7
1420;11.07;0;1.64;6.79;3.24;6.79
1421;11.07;0;1.38;6.89;3.44;6.89
1422;11.07;0;1.13;6.99;3.64;6.99
1423;11.07;0;0.88;7.11;3.85;7.11
1424;11.07;0;0.62;7.23;4.06;7.23
1425;11.07;0;0.37;7.35;4.28;7.35
1426;11.32;0;7.97;7.06;4.01;7.06
1427;11.32;0;7.72;6.93;3.79;6.93
1428;11.32;0;7.47;6.81;3.57;6.81
1429;11.32;0;7.21;6.7;3.36;6.7
1430;11.32;0;6.96;6.59;3.16;6.59
1431;11.32;0;6.71;6.5;2.96;6.5
1432;11.32;0;6.45;6.41;2.77;6.41
1433;11.32;0;6.2;6.33;2.58;6.33
1434;11.32;0;5.95;6.26;2.42;6.26
1435;11.32;0;5.69;6.2;2.26;6.2
1436;11.32;0;5.44;6.15;2.12;6.15
1437;11.32;0;5.19;6.1;2.01;6.1
1438;11.32;0;4.93;6.07;1.91;6.07
1439;11.32;0;4.68;6.05;1.85;6.05
1440;11.32;0;4.43;6.04;1.81;6.04
1441;11.32;0;4.17;6.04;1.81;6.04
1442;11.32;0;3.92;6.04;1.83;6.04
1443;11.32;0;3.67;6.06;1.89;6.06
1444;11.32;0;3.41;6.09;1.97;6.09
1445;11.32;0;3.16;6.13;2.08;6.13
1446;11.32;0;2.91;6.18;2.21;6.18
1447;11.32;0;2.65;6.24;2.36;6.24
1448;11.32;0;2.4;6.3;2.52;6.3
1449;11.32;0;2.14;6.38;2.7;6.38
1450;11.32;0;1.89;6.47;2.89;6.47
1451;11.32;0;1.64;6.56;3.08;6.56
1452;11.32;0;1.38;6.66;3.29;6.66
1453;11.32;0;1.13;6.77;3.5;6.77
1454;11.32;0;0.88;6.89;3.71;6.89
1455;11.32;0;0.62;7.01;3.93;7.01
1456;11.32;0;0.37;7.14;4.15;7.14
1457;11.57;0;7.97;6.84;3.9;6.84
1458;11.57;0;7.72;6.71;3.67;6.71
1459;11.57;0;7.47;6.59;3.45;6.59
1460;11.57;0;7.21;6.47;3.23;6.47
1461;11.57;0;6.96;6.37;3.01;6.37
1462;11.57;0;6.71;6.27;2.8;6.27
1463;11.57;0;6.45;6.18;2.6;6.18
1464;11.57;0;6.2;6.09;2.41;6.09
1465;11.57;0;5.95;6.02;2.23;6.02
1466;11.57;0;5.69;5.96;2.06;5.96
1467;11.57;0;5.44;5.9;1.91;5.9
1468;11.57;0;5.19;5.86;1.78;5.86
1469;11.57;0;4.93;5.82;1.68;5.82
1470;11.57;0;4.68;5.8;1.6;5.8
1471;11.57;0;4.43;5.79;1.56;5.79
1472;11.57;0;4.17;5.79;1.56;5.79
1473;11.57;0;3.92;5.8;1.59;5.8
1474;11.57;0;3.67;5.81;1.65;5.81
1475;11.57;0;3.41;5.84;1.74;5.84
1476;11.57;0;3.16;5.88;1.86;5.88
1477;11.57;0;2.91;5.94;2.01;5.94
1478;11.57;0;2.65;6;2.17;6
1479;11.57;0;2.4;6.07;2.34;6.07
1480;11.57;0;2.14;6.15;2.53;6.15
1481;11.57;0;1.89;6.23;2.73;6.23
1482;11.57;0;1.64;6.33;2.94;6.33
1483;11.57;0;1.38;6.44;3.15;6.44
1484;11.57;0;1.13;6.55;3.37;6.55
1485;11.57;0;0.88;6.67;3.59;6.67
1486;11.57;0;0.62;6.8;3.82;6.8
1487;11.57;0;0.37;6.93;4.04;6.93
1488;11.81;0;7.97;6.63;3.79;6.63
1489;11.81;0;7.72;6.5;3.56;6.5
1490;11.81;0;7.47;6.37;3.33;6.37
1491;11.81;0;7.21;6.25;3.1;6.25
1492;11.81;0;6.96;6.14;2.88;6.14
1493;11.81;0;6.71;6.04;2.66;6.04
1494;11.81;0;6.45;5.94;2.45;5.94
1495;11.81;0;6.2;5.86;2.25;5.86
1496;11.81;0;5.95;5.78;2.05;5.78
1497;11.81;0;5.69;5.71;1.87;5.71
1498;11.81;0;5.44;5.66;1.71;5.66
1499;11.81;0;5.19;5.61;1.57;5.61
1500;11.81;0;4.93;5.58;1.45;5.58
1501;11.81;0;4.68;5.55;1.36;5.55
1502;11.81;0;4.43;5.54;1.31;5.54
1503;11.81;0;4.17;5.54;1.31;5.54
1504;11.81;0;3.92;5.55;1.34;5.55
1505;11.81;0;3.67;5.57;1.41;5.57
1506;11.81;0;3.41;5.6;1.52;5.6
1507;11.81;0;3.16;5.64;1.66;5.64
1508;11.81;0;2.91;5.69;1.81;5.69
1509;11.81;0;2.65;5.76;1.99;5.76
1510;11.81;0;2.4;5.83;2.18;5.83
1511;11.81;0;2.14;5.91;2.38;5.91
1512;11.81;0;1.89;6;2.59;6
1513;11.81;0;1.64;6.1;2.8;6.1
1514;11.81;0;1.38;6.21;3.02;6.21
1515;11.81;0;1.13;6.33;3.25;6.33
1516;11.81;0;0.88;6.45;3.48;6.45
1517;11.81;0;0.62;6.58;3.71;6.58
1518;11.81;0;0.37;6.72;3.95;6.72
1519;12.06;0;7.97;6.42;3.71;6.42
1520;12.06;0;7.72;6.29;3.47;6.29
1521;12.06;0;7.47;6.15;3.23;6.15
1522;12.06;0;7.21;6.03;3;6.03
1523;12.06;0;6.96;5.92;2.77;5.92
1524;12.06;0;6.71;5.81;2.54;5.81
1525;12.06;0;6.45;5.71;2.32;5.71
1526;12.06;0;6.2;5.62;2.1;5.62
1527;12.06;0;5.95;5.54;1.9;5.54
1528;12.06;0;5.69;5.47;1.7;5.47
1529;12.06;0;5.44;5.41;1.52;5.41
1530;12.06;0;5.19;5.37;1.36;5.37
1531;12.06;0;4.93;5.33;1.22;5.33
1532;12.06;0;4.68;5.3;1.12;5.3
1533;12.06;0;4.43;5.29;1.07;5.29
1534;12.06;0;4.17;5.29;1.06;5.29
1535;12.06;0;3.92;5.3;1.1;5.3
1536;12.06;0;3.67;5.32;1.18;5.32
1537;12.06;0;3.41;5.35;1.31;5.35
1538;12.06;0;3.16;5.4;1.46;5.4
1539;12.06;0;2.91;5.45;1.63;5.45
1540;12.06;0;2.65;5.52;1.82;5.52
1541;12.06;0;2.4;5.59;2.03;5.59
1542;12.06;0;2.14;5.68;2.24;5.68
1543;12.06;0;1.89;5.77;2.46;5.77
1544;12.06;0;1.64;5.88;2.69;5.88
1545;12.06;0;1.38;5.99;2.91;5.99
1546;12.06;0;1.13;6.11;3.15;6.11
1547;12.06;0;0.88;6.24;3.38;6.24
1548;12.06;0;0.62;6.37;3.62;6.37
1549;12.06;0;0.37;6.52;3.86;6.52
1550;12.31;0;7.97;6.22;3.63;6.22
1551;12.31;0;7.72;6.08;3.39;6.08
1552;12.31;0;7.47;5.94;3.15;5.94
1553;12.31;0;7.21;5.81;2.91;5.81
1554;12.31;0;6.96;5.69;2.67;5.69
1555;12.31;0;6.71;5.58;2.43;5.58
1556;12.31;0;6.45;5.48;2.2;5.48
1557;12.31;0;6.2;5.39;1.97;5.39
1558;12.31;0;5.95;5.3;1.75;5.3
1559;12.31;0;5.69;5.23;1.54;5.23
1560;12.31;0;5.44;5.17;1.34;5.17
1561;12.31;0;5.19;5.12;1.16;5.12
1562;12.31;0;4.93;5.08;1.01;5.08
1563;12.31;0;4.68;5.06;0.89;5.06
1564;12.31;0;4.43;5.04;0.82;5.04
1565;12.31;0;4.17;5.04;0.81;5.04
1566;12.31;0;3.92;5.05;0.86;5.05
1567;12.31;0;3.67;5.07;0.96;5.07
1568;12.31;0;3.41;5.1;1.11;5.1
1569;12.31;0;3.16;5.15;1.28;5.15
1570;12.31;0;2.91;5.21;1.47;5.21
1571;12.31;0;2.65;5.28;1.68;5.28
1572;12.31;0;2.4;5.36;1.9;5.36
1573;12.31;0;2.14;5.44;2.12;5.44
1574;12.31;0;1.89;5.54;2.35;5.54
1575;12.31;0;1.64;5.65;2.58;5.65
1576;12.31;0;1.38;5.77;2.82;5.77
1577;12.31;0;1.13;5.89;3.06;5.89
1578;12.31;0;0.88;6.03;3.3;6.03
1579;12.31;0;0.62;6.17;3.55;6.17
1580;12.31;0;0.37;6.31;3.79;6.31
1581;12.56;0;7.97;6.02;3.57;6.02
1582;12.56;0;7.72;5.87;3.33;5.87
1583;12.56;0;7.47;5.73;3.08;5.73
1584;12.56;0;7.21;5.6;2.83;5.6
1585;12.56;0;6.96;5.47;2.59;5.47
1586;12.56;0;6.71;5.36;2.35;5.36
1587;12.56;0;6.45;5.25;2.11;5.25
1588;12.56;0;6.2;5.15;1.87;5.15
1589;12.56;0;5.95;5.07;1.64;5.07
1590;12.56;0;5.69;4.99;1.41;4.99
1591;12.56;0;5.44;4.93;1.19;4.93
1592;12.56;0;5.19;4.87;0.99;4.87
1593;12.56;0;4.93;4.83;0.81;4.83
1594;12.56;0;4.68;4.81;0.66;4.81
1595;12.56;0;4.43;4.79;0.58;4.79
1596;12.56;0;4.17;4.79;0.56;4.79
1597;12.56;0;3.92;4.8;0.63;4.8
1598;12.56;0;3.67;4.82;0.75;4.82
1599;12.56;0;3.41;4.86;0.92;4.86
1600;12.56;0;3.16;4.91;1.12;4.91
1601;12.56;0;2.91;4.97;1.33;4.97
1602;12.56;0;2.65;5.04;1.56;5.04
1603;12.56;0;2.4;5.12;1.79;5.12
1604;12.56;0;2.14;5.21;2.02;5.21
1605;12.56;0;1.89;5.32;2.26;5.32
1606;12.56;0;1.64;5.43;2.5;5.43
1607;12.56;0;1.38;5.55;2.75;5.55
1608;12.56;0;1.13;5.68;2.99;5.68
1609;12.56;0;0.88;5.82;3.24;5.82
1610;12.56;0;0.62;5.96;3.48;5.96
1611;12.56;0;0.37;6.12;3.73;6.12
1612;12.81;0;7.97;5.82;3.53;5.82
1613;12.81;0;7.72;5.67;3.28;5.67
1614;12.81;0;7.47;5.52;3.03;5.52
1615;12.81;0;7.21;5.38;2.78;5.38
1616;12.81;0;6.96;5.25;2.53;5.25
1617;12.81;0;6.71;5.13;2.28;5.13
1618;12.81;0;6.45;5.02;2.03;5.02
1619;12.81;0;6.2;4.92;1.79;4.92
1620;12.81;0;5.95;4.83;1.55;4.83
1621;12.81;0;5.69;4.75;1.31;4.75
1622;12.81;0;5.44;4.68;1.07;4.68
1623;12.81;0;5.19;4.63;0.85;4.63
1624;12.81;0;4.93;4.59;0.64;4.59
1625;12.81;0;4.68;4.56;0.46;4.56
1626;12.81;0;4.43;4.54;0.33;4.54
1627;12.81;0;4.17;4.54;0.31;4.54
1628;12.81;0;3.92;4.55;0.4;4.55
1629;12.81;0;3.67;4.58;0.57;4.58
1630;12.81;0;3.41;4.61;0.77;4.61
1631;12.81;0;3.16;4.66;0.99;4.66
1632;12.81;0;2.91;4.73;1.22;4.73
1633;12.81;0;2.65;4.8;1.46;4.8
1634;12.81;0;2.4;4.89;1.7;4.89
1635;12.81;0;2.14;4.98;1.95;4.98
1636;12.81;0;1.89;5.09;2.19;5.09
1637;12.81;0;1.64;5.21;2.44;5.21
1638;12.81;0;1.38;5.34;2.69;5.34
1639;12.81;0;1.13;5.47;2.94;5.47
1640;12.81;0;0.88;5.61;3.19;5.61
1641;12.81;0;0.62;5.76;3.44;5.76
1642;12.81;0;0.37;5.92;3.69;5.92
1643;13.06;0;7.97;5.62;3.5;5.62
1644;13.06;0;7.72;5.47;3.25;5.47
1645;13.06;0;7.47;5.32;3;5.32
1646;13.06;0;7.21;5.17;2.74;5.17
1647;13.06;0;6.96;5.04;2.49;5.04
1648;13.06;0;6.71;4.91;2.24;4.91
1649;13.06;0;6.45;4.8;1.99;4.8
1650;13.06;0;6.2;4.69;1.74;4.69
1651;13.06;0;5.95;4.6;1.49;4.6
1652;13.06;0;5.69;4.51;1.24;4.51
1653;13.06;0;5.44;4.44;0.99;4.44
1654;13.06;0;5.19;4.38;0.75;4.38
1655;13.06;0;4.93;4.34;0.51;4.34
1656;13.06;0;4.68;4.31;0.28;4.31
1657;13.06;0;4.43;4.29;0.11;4.29
1658;13.06;0;4.17;4.29;0.07;4.29
1659;13.06;0;3.92;4.3;0.21;4.3
1660;13.06;0;3.67;4.33;0.43;4.33
1661;13.06;0;3.41;4.37;0.66;4.37
1662;13.06;0;3.16;4.42;0.9;4.42
1663;13.06;0;2.91;4.49;1.15;4.49
1664;13.06;0;2.65;4.57;1.4;4.57
1665;13.06;0;2.4;4.66;1.65;4.66
1666;13.06;0;2.14;4.76;1.9;4.76
1667;13.06;0;1.89;4.87;2.15;4.87
1668;13.06;0;1.64;4.99;2.4;4.99
1669;13.06;0;1.38;5.12;2.65;5.12
1670;13.06;0;1.13;5.26;2.91;5.26
1671;13.06;0;0.88;5.41;3.16;5.41
1672;13.06;0;0.62;5.57;3.41;5.57
1673;13.06;0;0.37;5.73;3.66;5.73
1674;13.31;0;7.97;5.43;3.49;5.43
1675;13.31;0;7.72;5.27;3.24;5.27
1676;13.31;0;7.47;5.11;2.98;5.11
1677;13.31;0;7.21;4.97;2.73;4.97
1678;13.31;0;6.96;4.83;2.48;4.83
1679;13.31;0;6.71;4.69;2.22;4.69
1680;13.31;0;6.45;4.57;1.97;4.57
1681;13.31;0;6.2;4.46;1.72;4.46
1682;13.31;0;5.95;4.36;1.46;4.36
1683;13.31;0;5.69;4.28;1.21;4.28
1684;13.31;0;5.44;4.2;0.96;4.2
1685;13.31;0;5.19;4.14;0.7;4.14
1686;13.31;0;4.93;4.09;0.45;4.09
1687;13.31;0;4.68;4.06;0.2;4.06
1688;13.31;0;4.43;4.04;0;4.04
1689;13.31;0;4.17;4.04;0;4.04
1690;13.31;0;3.92;4.05;0.11;4.05
1691;13.31;0;3.67;4.08;0.36;4.08
1692;13.31;0;3.41;4.12;0.61;4.12
1693;13.31;0;3.16;4.18;0.87;4.18
1694;13.31;0;2.91;4.25;1.12;4.25
1695;13.31;0;2.65;4.33;1.37;4.33
1696;13.31;0;2.4;4.43;1.63;4.43
1697;13.31;0;2.14;4.53;1.88;4.53
1698;13.31;0;1.89;4.65;2.13;4.65
1699;13.31;0;1.64;4.78;2.39;4.78
1700;13.31;0;1.38;4.92;2.64;4.92
1701;13.31;0;1.13;5.06;2.89;5.06
1702;13.31;0;0.88;5.21;3.15;5.21
1703;13.31;0;0.62;5.37;3.4;5.37
1704;13.31;0;0.37;5.54;3.65;5.54
1705;13.56;0;7.97;5.25;3.49;5.25
1706;13.56;0;7.72;5.08;3.24;5.08
1707;13.56;0;7.47;4.92;2.98;4.92
1708;13.56;0;7.21;4.76;2.73;4.76
1709;13.56;0;6.96;4.62;2.48;4.62
1710;13.56;0;6.71;4.48;2.22;4.48
1711;13.56;0;6.45;4.35;1.97;4.35
1712;13.56;0;6.2;4.24;1.72;4.24
1713;13.56;0;5.95;4.13;1.46;4.13
1714;13.56;0;5.69;4.04;1.21;4.04
1715;13.56;0;5.44;3.96;0.96;3.96
1716;13.56;0;5.19;3.9;0.7;3.9
